entry_time,exit_time,dir,entry,exit,reason,pips_net,R,sl_pips,meta_day,meta_side
2024-02-23 09:04:00+00:00,2024-02-23 12:30:00+00:00,-1,150.693,150.513,TP,17.000000000000682,0.9044444444444824,18.0,2024-02-23,fade_high
2024-02-26 01:26:00+00:00,2024-02-26 02:05:00+00:00,1,150.299,150.479,TP,17.000000000000682,0.9044444444444824,18.0,2024-02-26,fade_low
2024-02-26 15:08:00+00:00,2024-02-26 21:59:00+00:00,-1,150.771,150.689,TIME,7.199999999999363,0.3599999999999646,18.0,2024-02-26,fade_high
2024-02-27 08:21:00+00:00,2024-02-27 13:30:00+00:00,1,150.268,150.088,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-02-27,fade_low
2024-02-28 07:24:00+00:00,2024-02-28 21:59:00+00:00,-1,150.694,150.681,TIME,0.2999999999976808,-0.02333333333346218,18.0,2024-02-28,fade_high
2024-02-29 01:36:00+00:00,2024-02-29 02:01:00+00:00,1,150.368,150.188,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-02-29,fade_low
2024-03-01 08:52:00+00:00,2024-03-01 09:22:00+00:00,-1,150.659,150.47899999999998,TP,17.000000000000682,0.9044444444444824,18.0,2024-03-01,fade_high
2024-03-04 00:36:00+00:00,2024-03-04 01:06:00+00:00,1,149.891,150.071,TP,17.000000000000682,0.9044444444444824,18.0,2024-03-04,fade_low
2024-03-05 15:01:00+00:00,2024-03-05 15:04:00+00:00,1,149.735,149.91500000000002,TP,17.000000000000682,0.9044444444444824,18.0,2024-03-05,fade_low
2024-03-06 07:08:00+00:00,2024-03-06 07:11:00+00:00,1,149.605,149.42499999999998,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-03-06,fade_low
2024-03-07 00:06:00+00:00,2024-03-07 00:53:00+00:00,1,149.101,148.921,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-03-07,fade_low
2024-03-08 00:34:00+00:00,2024-03-08 00:53:00+00:00,1,147.573,147.75300000000001,TP,17.000000000000682,0.9044444444444824,18.0,2024-03-08,fade_low
2024-03-12 02:08:00+00:00,2024-03-12 02:16:00+00:00,-1,147.132,147.312,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-03-12,fade_high
2024-03-14 13:48:00+00:00,2024-03-14 15:14:00+00:00,-1,148.053,148.233,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-03-14,fade_high
2024-03-15 00:04:00+00:00,2024-03-15 00:40:00+00:00,-1,148.349,148.529,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-03-15,fade_high
2024-03-18 00:43:00+00:00,2024-03-18 02:40:00+00:00,-1,149.166,148.986,TP,17.000000000000682,0.9044444444444824,18.0,2024-03-18,fade_high
2024-03-19 01:13:00+00:00,2024-03-19 03:35:00+00:00,-1,149.319,149.499,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-03-19,fade_high
2024-03-22 01:36:00+00:00,2024-03-22 02:27:00+00:00,-1,151.761,151.581,TP,17.000000000000682,0.9044444444444824,18.0,2024-03-22,fade_high
2024-03-26 15:54:00+00:00,2024-03-26 21:59:00+00:00,-1,151.553,151.519,TIME,2.3999999999991815,0.09333333333328786,18.0,2024-03-26,fade_high
2024-03-27 01:21:00+00:00,2024-03-27 02:41:00+00:00,-1,151.674,151.854,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-03-27,fade_high
2024-03-27 09:22:00+00:00,2024-03-27 09:41:00+00:00,1,151.203,151.383,TP,17.000000000000682,0.9044444444444824,18.0,2024-03-27,fade_low
2024-04-01 14:30:00+00:00,2024-04-01 15:00:00+00:00,-1,151.484,151.66400000000002,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-04-01,fade_high
2024-04-02 02:53:00+00:00,2024-04-02 09:13:00+00:00,-1,151.771,151.59099999999998,TP,17.000000000000682,0.9044444444444824,18.0,2024-04-02,fade_high
2024-04-03 01:06:00+00:00,2024-04-03 07:19:00+00:00,1,151.468,151.648,TP,17.000000000000682,0.9044444444444824,18.0,2024-04-03,fade_low
2024-04-03 13:16:00+00:00,2024-04-03 17:23:00+00:00,-1,151.807,151.62699999999998,TP,17.000000000000682,0.9044444444444824,18.0,2024-04-03,fade_high
2024-04-05 01:13:00+00:00,2024-04-05 01:15:00+00:00,1,151.094,150.914,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-04-05,fade_low
2024-04-08 01:54:00+00:00,2024-04-08 13:07:00+00:00,-1,151.755,151.935,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-04-08,fade_high
2024-04-11 09:47:00+00:00,2024-04-11 11:52:00+00:00,-1,153.233,153.053,TP,17.000000000000682,0.9044444444444824,18.0,2024-04-11,fade_high
2024-04-12 08:04:00+00:00,2024-04-12 13:13:00+00:00,-1,153.315,153.135,TP,17.000000000000682,0.9044444444444824,18.0,2024-04-12,fade_high
2024-04-12 14:04:00+00:00,2024-04-12 14:28:00+00:00,1,152.762,152.942,TP,17.000000000000682,0.9044444444444824,18.0,2024-04-12,fade_low
2024-04-15 01:54:00+00:00,2024-04-15 02:05:00+00:00,-1,153.379,153.559,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-04-15,fade_high
2024-04-16 07:30:00+00:00,2024-04-16 12:10:00+00:00,-1,154.483,154.663,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-04-16,fade_high
2024-04-18 03:14:00+00:00,2024-04-18 04:13:00+00:00,1,154.034,154.214,TP,17.000000000000682,0.9044444444444824,18.0,2024-04-18,fade_low
2024-04-19 03:10:00+00:00,2024-04-19 03:18:00+00:00,1,153.973,153.793,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-04-19,fade_low
2024-04-23 08:31:00+00:00,2024-04-23 14:45:00+00:00,-1,154.846,154.666,TP,17.000000000000682,0.9044444444444824,18.0,2024-04-23,fade_high
2024-04-24 05:16:00+00:00,2024-04-24 13:12:00+00:00,-1,154.867,155.047,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-04-24,fade_high
2024-04-25 01:53:00+00:00,2024-04-25 05:56:00+00:00,-1,155.374,155.554,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-04-25,fade_high
2024-05-03 00:15:00+00:00,2024-05-03 00:47:00+00:00,1,153.074,152.894,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-05-03,fade_low
2024-05-06 03:58:00+00:00,2024-05-06 04:35:00+00:00,-1,153.783,153.963,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-05-06,fade_high
2024-05-07 00:02:00+00:00,2024-05-07 00:16:00+00:00,-1,154.01,154.19,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-05-07,fade_high
2024-05-08 00:01:00+00:00,2024-05-08 02:33:00+00:00,-1,154.817,154.997,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-05-08,fade_high
2024-05-09 02:00:00+00:00,2024-05-09 02:34:00+00:00,-1,155.624,155.444,TP,17.000000000000682,0.9044444444444824,18.0,2024-05-09,fade_high
2024-05-13 01:17:00+00:00,2024-05-13 02:12:00+00:00,-1,155.891,155.71099999999998,TP,17.000000000000682,0.9044444444444824,18.0,2024-05-13,fade_high
2024-05-14 01:01:00+00:00,2024-05-14 02:13:00+00:00,-1,156.236,156.416,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-05-14,fade_high
2024-05-15 08:30:00+00:00,2024-05-15 09:24:00+00:00,1,156.104,155.924,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-05-15,fade_low
2024-05-17 01:31:00+00:00,2024-05-17 02:13:00+00:00,-1,155.535,155.715,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-05-17,fade_high
2024-05-20 13:37:00+00:00,2024-05-20 19:43:00+00:00,-1,156.056,156.23600000000002,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-05-20,fade_high
2024-05-21 00:22:00+00:00,2024-05-21 02:27:00+00:00,-1,156.301,156.481,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-05-21,fade_high
2024-05-22 12:40:00+00:00,2024-05-22 14:42:00+00:00,-1,156.574,156.394,TP,17.000000000000682,0.9044444444444824,18.0,2024-05-22,fade_high
2024-05-23 02:05:00+00:00,2024-05-23 03:46:00+00:00,-1,156.828,156.648,TP,17.000000000000682,0.9044444444444824,18.0,2024-05-23,fade_high
2024-05-28 04:25:00+00:00,2024-05-28 06:46:00+00:00,1,156.631,156.811,TP,17.000000000000682,0.9044444444444824,18.0,2024-05-28,fade_low
2024-05-28 10:28:00+00:00,2024-05-28 12:43:00+00:00,-1,156.954,156.774,TP,17.000000000000682,0.9044444444444824,18.0,2024-05-28,fade_high
2024-05-30 07:01:00+00:00,2024-05-30 08:02:00+00:00,1,156.876,156.696,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-05-30,fade_low
2024-06-03 04:52:00+00:00,2024-06-03 08:13:00+00:00,-1,157.398,157.218,TP,17.000000000000682,0.9044444444444824,18.0,2024-06-03,fade_high
2024-06-03 15:01:00+00:00,2024-06-03 15:07:00+00:00,1,156.412,156.232,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-06-03,fade_low
2024-06-04 07:15:00+00:00,2024-06-04 07:37:00+00:00,1,155.919,156.09900000000002,TP,17.000000000000682,0.9044444444444824,18.0,2024-06-04,fade_low
2024-06-05 15:16:00+00:00,2024-06-05 15:25:00+00:00,-1,156.477,156.297,TP,17.000000000000682,0.9044444444444824,18.0,2024-06-05,fade_high
2024-06-07 07:08:00+00:00,2024-06-07 07:18:00+00:00,1,155.36,155.18,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-06-07,fade_low
2024-06-10 04:15:00+00:00,2024-06-10 09:06:00+00:00,-1,157.095,156.915,TP,17.000000000000682,0.9044444444444824,18.0,2024-06-10,fade_high
2024-06-11 01:31:00+00:00,2024-06-11 08:30:00+00:00,-1,157.183,157.363,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-06-11,fade_high
2024-06-18 07:47:00+00:00,2024-06-18 09:00:00+00:00,-1,157.968,158.148,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-06-18,fade_high
2024-06-20 04:32:00+00:00,2024-06-20 09:01:00+00:00,-1,158.127,158.30700000000002,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-06-20,fade_high
2024-06-24 00:28:00+00:00,2024-06-24 02:48:00+00:00,-1,159.839,159.659,TP,17.000000000000682,0.9044444444444824,18.0,2024-06-24,fade_high
2024-06-26 01:24:00+00:00,2024-06-26 09:33:00+00:00,-1,159.754,159.934,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-06-26,fade_high
2024-06-28 01:52:00+00:00,2024-06-28 01:55:00+00:00,-1,160.811,160.991,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-06-28,fade_high
2024-06-28 14:41:00+00:00,2024-06-28 14:57:00+00:00,1,160.281,160.461,TP,17.000000000000682,0.9044444444444824,18.0,2024-06-28,fade_low
2024-07-01 13:40:00+00:00,2024-07-01 15:00:00+00:00,-1,161.33,161.15,TP,17.000000000000682,0.9044444444444824,18.0,2024-07-01,fade_high
2024-07-02 05:51:00+00:00,2024-07-02 13:08:00+00:00,-1,161.732,161.552,TP,17.000000000000682,0.9044444444444824,18.0,2024-07-02,fade_high
2024-07-03 06:09:00+00:00,2024-07-03 14:25:00+00:00,-1,161.789,161.60899999999998,TP,17.000000000000682,0.9044444444444824,18.0,2024-07-03,fade_high
2024-07-03 15:02:00+00:00,2024-07-03 15:10:00+00:00,1,161.322,161.142,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-07-03,fade_low
2024-07-05 01:46:00+00:00,2024-07-05 02:00:00+00:00,1,160.95,161.13,TP,17.000000000000682,0.9044444444444824,18.0,2024-07-05,fade_low
2024-07-08 03:17:00+00:00,2024-07-08 04:44:00+00:00,1,160.324,160.50400000000002,TP,17.000000000000682,0.9044444444444824,18.0,2024-07-08,fade_low
2024-07-09 03:11:00+00:00,2024-07-09 04:16:00+00:00,-1,161.112,160.932,TP,17.000000000000682,0.9044444444444824,18.0,2024-07-09,fade_high
2024-07-10 02:09:00+00:00,2024-07-10 07:56:00+00:00,-1,161.547,161.367,TP,17.000000000000682,0.9044444444444824,18.0,2024-07-10,fade_high
2024-07-15 17:43:00+00:00,2024-07-15 17:43:00+00:00,1,157.529,157.349,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-07-15,fade_low
2024-07-16 02:02:00+00:00,2024-07-16 02:29:00+00:00,-1,158.42,158.6,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-07-16,fade_high
2024-07-17 06:54:00+00:00,2024-07-17 07:00:00+00:00,1,158.013,157.833,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-07-17,fade_low
2024-07-19 01:27:00+00:00,2024-07-19 01:59:00+00:00,-1,157.396,157.21599999999998,TP,17.000000000000682,0.9044444444444824,18.0,2024-07-19,fade_high
2024-07-22 07:02:00+00:00,2024-07-22 07:09:00+00:00,1,156.906,156.726,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-07-22,fade_low
2024-07-23 04:52:00+00:00,2024-07-23 06:07:00+00:00,1,156.206,156.386,TP,17.000000000000682,0.9044444444444824,18.0,2024-07-23,fade_low
2024-07-25 01:33:00+00:00,2024-07-25 01:34:00+00:00,1,153.058,153.238,TP,17.000000000000682,0.9044444444444824,18.0,2024-07-25,fade_low
2024-07-26 09:31:00+00:00,2024-07-26 10:15:00+00:00,-1,154.369,154.189,TP,17.000000000000682,0.9044444444444824,18.0,2024-07-26,fade_high
2024-07-29 03:24:00+00:00,2024-07-29 03:47:00+00:00,1,153.104,153.28400000000002,TP,17.000000000000682,0.9044444444444824,18.0,2024-07-29,fade_low
2024-07-30 05:43:00+00:00,2024-07-30 06:06:00+00:00,-1,154.382,154.562,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-07-30,fade_high
2024-08-01 01:01:00+00:00,2024-08-01 01:09:00+00:00,1,149.594,149.774,TP,17.000000000000682,0.9044444444444824,18.0,2024-08-01,fade_low
2024-08-07 02:43:00+00:00,2024-08-07 02:43:00+00:00,-1,146.306,146.48600000000002,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-08-07,fade_high
2024-08-09 00:12:00+00:00,2024-08-09 01:06:00+00:00,-1,147.644,147.464,TP,17.000000000000682,0.9044444444444824,18.0,2024-08-09,fade_high
2024-08-12 14:08:00+00:00,2024-08-12 14:14:00+00:00,-1,147.831,148.011,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-08-12,fade_high
2024-08-14 03:12:00+00:00,2024-08-14 03:16:00+00:00,1,146.598,146.418,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-08-14,fade_low
2024-08-15 02:54:00+00:00,2024-08-15 04:07:00+00:00,-1,147.567,147.387,TP,17.000000000000682,0.9044444444444824,18.0,2024-08-15,fade_high
2024-08-23 16:13:00+00:00,2024-08-23 16:19:00+00:00,1,144.868,144.688,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-08-23,fade_low
2024-08-27 01:14:00+00:00,2024-08-27 01:54:00+00:00,-1,144.637,144.817,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-08-27,fade_high
2024-08-29 13:31:00+00:00,2024-08-29 13:53:00+00:00,-1,145.2,145.38,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-08-29,fade_high
2024-08-30 13:36:00+00:00,2024-08-30 15:06:00+00:00,-1,145.573,145.393,TP,17.000000000000682,0.9044444444444824,18.0,2024-08-30,fade_high
2024-09-03 01:57:00+00:00,2024-09-03 02:09:00+00:00,-1,147.192,147.012,TP,17.000000000000682,0.9044444444444824,18.0,2024-09-03,fade_high
2024-09-03 09:15:00+00:00,2024-09-03 09:36:00+00:00,1,145.789,145.60899999999998,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-09-03,fade_low
2024-09-04 00:25:00+00:00,2024-09-04 00:55:00+00:00,1,145.138,145.318,TP,17.000000000000682,0.9044444444444824,18.0,2024-09-04,fade_low
2024-09-06 06:07:00+00:00,2024-09-06 06:23:00+00:00,1,142.841,142.661,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-09-06,fade_low
2024-09-11 01:01:00+00:00,2024-09-11 02:05:00+00:00,1,142.161,142.341,TP,17.000000000000682,0.9044444444444824,18.0,2024-09-11,fade_low
2024-09-12 00:15:00+00:00,2024-09-12 01:03:00+00:00,-1,142.56,142.74,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-09-12,fade_high
2024-09-16 04:27:00+00:00,2024-09-16 04:37:00+00:00,1,140.269,140.089,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-09-16,fade_low
2024-09-17 00:09:00+00:00,2024-09-17 00:18:00+00:00,-1,140.946,141.126,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-09-17,fade_high
2024-09-19 00:33:00+00:00,2024-09-19 00:41:00+00:00,-1,142.695,142.515,TP,17.000000000000682,0.9044444444444824,18.0,2024-09-19,fade_high
2024-09-20 07:26:00+00:00,2024-09-20 07:35:00+00:00,1,141.857,142.037,TP,17.000000000000682,0.9044444444444824,18.0,2024-09-20,fade_low
2024-09-20 11:01:00+00:00,2024-09-20 11:38:00+00:00,-1,143.922,144.102,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-09-20,fade_high
2024-09-24 07:57:00+00:00,2024-09-24 08:08:00+00:00,-1,144.445,144.625,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-09-24,fade_high
2024-09-26 02:27:00+00:00,2024-09-26 04:46:00+00:00,-1,144.832,145.012,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-09-26,fade_high
2024-09-27 01:34:00+00:00,2024-09-27 01:54:00+00:00,-1,145.224,145.404,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-09-27,fade_high
2024-09-30 06:04:00+00:00,2024-09-30 06:20:00+00:00,1,142.096,141.916,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-09-30,fade_low
2024-10-01 01:19:00+00:00,2024-10-01 01:48:00+00:00,-1,143.918,144.098,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-10-01,fade_high
2024-10-02 11:36:00+00:00,2024-10-02 11:49:00+00:00,-1,144.551,144.731,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-10-02,fade_high
2024-10-04 05:15:00+00:00,2024-10-04 06:33:00+00:00,1,146.288,146.108,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-10-04,fade_low
2024-10-09 02:09:00+00:00,2024-10-09 02:40:00+00:00,-1,148.417,148.237,TP,17.000000000000682,0.9044444444444824,18.0,2024-10-09,fade_high
2024-10-10 05:29:00+00:00,2024-10-10 05:34:00+00:00,-1,149.359,149.53900000000002,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-10-10,fade_high
2024-10-15 10:23:00+00:00,2024-10-15 11:50:00+00:00,1,149.004,149.184,TP,17.000000000000682,0.9044444444444824,18.0,2024-10-15,fade_low
2024-10-17 09:41:00+00:00,2024-10-17 10:34:00+00:00,-1,149.839,149.659,TP,17.000000000000682,0.9044444444444824,18.0,2024-10-17,fade_high
2024-10-21 01:13:00+00:00,2024-10-21 02:22:00+00:00,1,149.379,149.19899999999998,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-10-21,fade_low
2024-10-21 16:26:00+00:00,2024-10-21 16:56:00+00:00,-1,150.295,150.475,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-10-21,fade_high
2024-10-22 04:19:00+00:00,2024-10-22 07:10:00+00:00,-1,150.95,150.76999999999998,TP,17.000000000000682,0.9044444444444824,18.0,2024-10-22,fade_high
2024-10-23 01:01:00+00:00,2024-10-23 01:48:00+00:00,-1,151.175,151.35500000000002,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-10-23,fade_high
2024-10-25 06:14:00+00:00,2024-10-25 06:49:00+00:00,1,151.536,151.716,TP,17.000000000000682,0.9044444444444824,18.0,2024-10-25,fade_low
2024-10-31 00:55:00+00:00,2024-10-31 02:48:00+00:00,-1,153.506,153.326,TP,17.000000000000682,0.9044444444444824,18.0,2024-10-31,fade_high
2024-11-01 00:01:00+00:00,2024-11-01 01:38:00+00:00,1,152.003,152.183,TP,17.000000000000682,0.9044444444444824,18.0,2024-11-01,fade_low
2024-11-04 01:48:00+00:00,2024-11-04 03:07:00+00:00,1,151.819,151.63899999999998,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-11-04,fade_low
2024-11-06 00:04:00+00:00,2024-11-06 00:10:00+00:00,1,151.452,151.632,TP,17.000000000000682,0.9044444444444824,18.0,2024-11-06,fade_low
2024-11-06 00:41:00+00:00,2024-11-06 00:44:00+00:00,-1,152.497,152.67700000000002,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-11-06,fade_high
2024-11-07 00:39:00+00:00,2024-11-07 00:55:00+00:00,-1,154.699,154.519,TP,17.000000000000682,0.9044444444444824,18.0,2024-11-07,fade_high
2024-11-08 04:15:00+00:00,2024-11-08 05:36:00+00:00,1,152.7,152.88,TP,17.000000000000682,0.9044444444444824,18.0,2024-11-08,fade_low
2024-11-11 02:35:00+00:00,2024-11-11 04:43:00+00:00,-1,153.377,153.55700000000002,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-11-11,fade_high
2024-11-12 01:31:00+00:00,2024-11-12 02:32:00+00:00,-1,153.953,153.773,TP,17.000000000000682,0.9044444444444824,18.0,2024-11-12,fade_high
2024-11-13 01:00:00+00:00,2024-11-13 01:38:00+00:00,-1,154.931,154.751,TP,17.000000000000682,0.9044444444444824,18.0,2024-11-13,fade_high
2024-11-14 00:16:00+00:00,2024-11-14 01:10:00+00:00,-1,155.617,155.797,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-11-14,fade_high
2024-11-15 10:35:00+00:00,2024-11-15 11:48:00+00:00,1,155.258,155.43800000000002,TP,17.000000000000682,0.9044444444444824,18.0,2024-11-15,fade_low
2024-11-18 00:48:00+00:00,2024-11-18 00:51:00+00:00,1,153.867,154.047,TP,17.000000000000682,0.9044444444444824,18.0,2024-11-18,fade_low
2024-11-19 08:38:00+00:00,2024-11-19 08:39:00+00:00,1,153.829,153.649,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-11-19,fade_low
2024-11-20 00:23:00+00:00,2024-11-20 01:18:00+00:00,-1,154.792,154.972,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-11-20,fade_high
2024-11-21 08:36:00+00:00,2024-11-21 09:04:00+00:00,1,154.481,154.301,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-11-21,fade_low
2024-11-25 00:15:00+00:00,2024-11-25 00:54:00+00:00,1,153.974,154.154,TP,17.000000000000682,0.9044444444444824,18.0,2024-11-25,fade_low
2024-11-26 05:31:00+00:00,2024-11-26 06:13:00+00:00,1,153.562,153.74200000000002,TP,17.000000000000682,0.9044444444444824,18.0,2024-11-26,fade_low
2024-11-29 00:32:00+00:00,2024-11-29 00:36:00+00:00,1,150.814,150.634,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-11-29,fade_low
2024-12-02 16:21:00+00:00,2024-12-02 16:24:00+00:00,1,149.417,149.237,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-12-02,fade_low
2024-12-03 13:54:00+00:00,2024-12-03 13:57:00+00:00,1,148.997,148.817,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-12-03,fade_low
2024-12-04 07:16:00+00:00,2024-12-04 07:30:00+00:00,-1,150.207,150.387,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-12-04,fade_high
2024-12-06 14:00:00+00:00,2024-12-06 14:20:00+00:00,1,149.662,149.842,TP,17.000000000000682,0.9044444444444824,18.0,2024-12-06,fade_low
2024-12-09 12:47:00+00:00,2024-12-09 13:11:00+00:00,-1,150.735,150.91500000000002,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-12-09,fade_high
2024-12-11 09:23:00+00:00,2024-12-11 09:23:00+00:00,-1,152.177,152.357,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-12-11,fade_high
2024-12-13 00:17:00+00:00,2024-12-13 01:31:00+00:00,-1,152.772,152.952,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-12-13,fade_high
2024-12-16 00:53:00+00:00,2024-12-16 05:38:00+00:00,-1,153.829,153.649,TP,17.000000000000682,0.9044444444444824,18.0,2024-12-16,fade_high
2024-12-17 17:03:00+00:00,2024-12-17 20:45:00+00:00,1,153.319,153.499,TP,17.000000000000682,0.9044444444444824,18.0,2024-12-17,fade_low
2024-12-19 00:28:00+00:00,2024-12-19 01:32:00+00:00,-1,154.856,154.676,TP,17.000000000000682,0.9044444444444824,18.0,2024-12-19,fade_high
2024-12-20 00:11:00+00:00,2024-12-20 00:25:00+00:00,-1,157.911,157.731,TP,17.000000000000682,0.9044444444444824,18.0,2024-12-20,fade_high
2024-12-24 00:16:00+00:00,2024-12-24 01:49:00+00:00,-1,157.26,157.07999999999998,TP,17.000000000000682,0.9044444444444824,18.0,2024-12-24,fade_high
2024-12-26 00:55:00+00:00,2024-12-26 11:12:00+00:00,-1,157.325,157.505,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-12-26,fade_high
2024-12-30 00:55:00+00:00,2024-12-30 01:22:00+00:00,-1,157.975,157.795,TP,17.000000000000682,0.9044444444444824,18.0,2024-12-30,fade_high
2024-12-30 14:42:00+00:00,2024-12-30 14:45:00+00:00,1,157.366,157.186,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-12-30,fade_low
2024-12-31 01:03:00+00:00,2024-12-31 01:29:00+00:00,1,156.669,156.489,SL,-19.000000000000682,-1.0955555555555936,18.0,2024-12-31,fade_low
2025-01-06 00:01:00+00:00,2025-01-06 00:24:00+00:00,-1,157.555,157.735,SL,-19.000000000000682,-1.0955555555555936,18.0,2025-01-06,fade_high
2025-01-06 12:06:00+00:00,2025-01-06 12:14:00+00:00,1,156.94,157.12,TP,17.000000000000682,0.9044444444444824,18.0,2025-01-06,fade_low
2025-01-07 00:18:00+00:00,2025-01-07 00:52:00+00:00,-1,158.008,158.18800000000002,SL,-19.000000000000682,-1.0955555555555936,18.0,2025-01-07,fade_high
2025-01-08 11:28:00+00:00,2025-01-08 13:22:00+00:00,-1,158.407,158.227,TP,17.000000000000682,0.9044444444444824,18.0,2025-01-08,fade_high
2025-01-09 04:02:00+00:00,2025-01-09 05:05:00+00:00,1,157.882,158.062,TP,17.000000000000682,0.9044444444444824,18.0,2025-01-09,fade_low
2025-01-10 04:46:00+00:00,2025-01-10 08:30:00+00:00,-1,158.374,158.194,TP,17.000000000000682,0.9044444444444824,18.0,2025-01-10,fade_high
2025-01-10 15:18:00+00:00,2025-01-10 15:24:00+00:00,1,157.438,157.25799999999998,SL,-19.000000000000682,-1.0955555555555936,18.0,2025-01-10,fade_low
2025-01-13 09:32:00+00:00,2025-01-13 10:02:00+00:00,1,157.212,157.03199999999998,SL,-19.000000000000682,-1.0955555555555936,18.0,2025-01-13,fade_low
2025-01-14 01:33:00+00:00,2025-01-14 01:34:00+00:00,-1,157.896,157.71599999999998,TP,17.000000000000682,0.9044444444444824,18.0,2025-01-14,fade_high
2025-01-15 07:47:00+00:00,2025-01-15 08:02:00+00:00,1,157.007,156.827,SL,-19.000000000000682,-1.0955555555555936,18.0,2025-01-15,fade_low
2025-01-16 01:26:00+00:00,2025-01-16 01:29:00+00:00,1,155.887,155.707,SL,-19.000000000000682,-1.0955555555555936,18.0,2025-01-16,fade_low
2025-01-22 15:30:00+00:00,2025-01-22 16:01:00+00:00,-1,156.262,156.442,SL,-19.000000000000682,-1.0955555555555936,18.0,2025-01-22,fade_high
2025-01-23 05:05:00+00:00,2025-01-23 06:09:00+00:00,-1,156.701,156.521,TP,17.000000000000682,0.9044444444444824,18.0,2025-01-23,fade_high
